data,subcategoria,nom_producte,format,preu,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
20211021,Cafè soluble,BONPREU Cafè soluble descafeïnat,0.1kg,1.63,,Cafè soluble descafeïnat Bonpreu en pot de 100 grams,BONPREU,"08508,, Les Masies de Voltregà",42.0267288,2.2347147,INGREDIENTS: Cafè soluble descafeïnat.,"Poseu en una tassa una o dues culleradetes de cafè, al vostre gust. Afegiu-hi aigua o llet calenta sense que arribi a bullir.Conserveu-lo ben tapat en un lloc sec.",NULL
20211021,Cafè soluble,MARCILLA Cafè soluble descafeïnat Crème Express,0.2kg,7.15,,Cafè soluble descafeïnat Crème Express Marcilla en pot de 200 grams,MARCILLA,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: Cafè soluble descafeïnat.,"Posi a la tassa una culleradeta de Cafè Marcilla Soluble. Afegeixi aigua o llet calenta, i sucre al seu gust i remeni. Obtindrà una deliciosa tassa de cafè expresso. Cafè soluble no apte per cafeteres.",NULL
20211021,Cafè soluble,NESCAFE Cafè amb llet i sucre 3 en 1,10 per paquet,2.15,,Cafè amb llet i sucre 3 en 1 Nescafé en lot de 10 sobres,NESCAFE,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: sucre (49,8%), xarop de glucosa, greix vegetal (palmist, coco), cafè soluble (11,8%), llet desnatada en pols (6,5%), aroma natural, sucre caramel·litzat, maltodextrina, proteïnes de llet, sal, corrector d'acidesa (E340), estabilitzants (E452, E331), emulgents (E472, E471), colorant (E101)."," Per 100 g  Valors energètics  1833 kJ / 434 kcal  Greixos  10 g  dels quals saturats  8,4 g  Hidrats de carboni  78 g  dels quals sucres  55 g  Fibra alimentària  2,5 g  Proteïnes  4,5 g  Sal  0,72 g","Preparació: abocar el contingut en una tassa. Afegir 200 ml d'aigua o llet calenta, sense que arribi a bullir i remenar bé.Conservar en lloc fresc i sec."
20211021,Cafè soluble,NESCAFÉ GOLD Cafè soluble Aràbic ecològic,0.1kg,4.75,,Cafè soluble Aràbic ecològic Nescafé Gold en pot de 100 grams,NESCAFÉ GOLD,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè soluble orgànic/ecològic.,"Un cop obert, consumir abans de 6 setmanes.",NULL
20211021,Cafè soluble,NESCAFÉ Cafè soluble,0.2kg,5.45,,Cafè soluble Nescafé Black Roast en pot de 200 grams,NESCAFÉ,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè.,"Conservar en un lloc fresc i sec.Utilització: Abocar 2 culleradetes de cafè en un tassa, afegir aigua o llet.",NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Pike Place,10 per paquet,3.80,,Càpsules de cafè Pike Place Starbucks en capsa de 10 càpsules,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrat natural.,NULL,NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Verona,10L,3.80,,Càpsules de cafè Verona Starbucks en capsa de 10 unitats,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè italian roast,10 per paquet,3.80,,Càpsules de cafè italian roast Starbucks en capsa de 10 unitats,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: Cafè molt de torrat natural.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Espresso Blonde,10 per paquet,3.80,,Càpsules de cafè Espresso Blonde Starbucks en capsa de 10 cápsules,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrat natural.,NULL,NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Espresso Intens,10 per paquet,3.80,,Càpsules de cafè Espresso Intens Starbucks en capsa de 10 càpsules,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrat natural.,NULL,NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Colombia,10 per paquet,3.80,,Càpsules de cafè Colombia Starbucks en capsa de 10 unitats,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Expresso Descafeïnat,10 per paquet,3.80,,Càpsules de cafè Expresso Descafeïnat Starbucks en capsa de 10 cápsules,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrat natural descafeïnat.,NULL,NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè Espresso Natural,12 per paquet,4.25,,Càpsules de cafè Espresso Natural Starbucks en capsa de 12 cápsules,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,STARBUCKS Càpsules de cafè amb llet,12 per paquet,4.25,,Càpsules de cafè amb llet Starbucks en capsa de 12 càpsules,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: Llet en pols (74,3%), sucre (12,9%), cafè soluble (11,7%), corrector d'acidesa (carbonats de sodi), cafè mòlt de torrat natural (0,2%).","per 100 g:Valors energètics  184 kJ / 44 kcalGreixos  2,0 gdels quals saturats  1,1 gHidrats de carboni  4,1 gdels quals sucres  4,1 gFibra alimentària  0,4 gProteïnes  2,1 gSal  0,12 g",Càpsules de cafè compatibles amb les màquines de sistema NESCAFÉ Dolce Gusto.Conservar en un lloc fresc i sec.
20211021,Cafè en càpsules,ILLY Càpsules de cafè descafeïnat,10 per paquet,4.35,,Càpsules de cafè descafeïnat Illy en capsa de 10 unitats,ILLY,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,"INGREDIENTS: Cafè mòlt descafeïnat de torrat natural (100% aràbic).El contingut de cafeïna no supera el 0,1%.",Conservar en un lloc fresc i sec.Càpsules compatibles amb les cafeteres Nespresso®.,NULL
20211021,Cafè en càpsules,ILLY Càpsules de cafè Expresso Forte,10 per paquet,4.35,,Càpsules de cafè Expresso Forte Illy en capsa de 10 càpsules,ILLY,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrat natural (100% arabica).,Utilitzar la càpsula per preparar un cafè ristretto / espresso (25/40 ml). Preparar el cafè de la forma habitual.Càpsules compatibles amb les cafeteres Nespresso.,NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Ristretto,10 per paquet,3.40,,Càpsules de cafè Ristretto L'Or Espresso en capsa de 10 cápsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural.,Utilitzar la càpsula per preparar un cafè ristretto/espresso (25/40 ml). Preparar el cafè de la forma habitual.Càpsules compatibles amb les màquines de cafè Nespresso.Conservar en un lloc fresc i sec.,NULL
20211021,Cafè en càpsules,MARCILLA Càpsules de cafè Intens,20 per paquet,5.19,,Càpsules de cafè Intens Marcilla en capsa de 20 càpsules,MARCILLA,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrat natural.,NULL,NULL
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè Espresso Intenso,16 per paquet,4.25,,Càpsules de cafè Espresso Intenso Dolce Gusto en capsa de 16 cápsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrada natural.,"Conservar en lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Ristretto,20 per paquet,6.55,,Càpsules de cafè Ristretto L'Or Espresso en capsa de 20 càpsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Sontuoso,10 per paquet,3.40,,Càpsules de cafè Sontuoso L'Or Espresso en capsa de 10 cápsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural.,Guardar en lloc fresc i sec.Utilitzar les càpsules per a preparar un cafè exprés de 40 ml. Preparar el cafè de manera habitual (veure les instruccions d'ús de la cafetera).,NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè descafeïnat Ristretto,10 per paquet,3.40,,Càpsules de cafè descafeïnat Ristretto l'Or Espresso en capsa de 10 càpsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural descafeïnat.,Utilitzar la càpsula per preparar un cafè ristretto/espresso (25/40 ml). Preparar el cafè de la forma habitual.Guardar en lloc fresc i sec.,NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè descafeïnat,10 per paquet,3.40,,Càpsules de cafè descafeïnat L'Or Espresso en capsa de 10 càpsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural descafeïnat.,Guardar en lloc fresc i sec.Utilitzar les càpsules per a preparar un cafè exprés. Preparar el cafè de manera habitual (veure instruccions d'ús de la cafetera).,NULL
20211021,Cafè en càpsules,BONPREU Càpsules de cafè exprés intens,16 per paquet,2.99,,Càpsules de cafè exprés intens Bonpreu en capsa de 16 cápsules,BONPREU,"08508, Les Masies de VoltregàCàpsules de cafè compatibles amb màquines de cafè Nescafé Dolce Gusto (marques d'una companyia no relacionada amb Bon Preu SAU)",0.0,0.0,INGREDIENTS: cafè aràbica 100%.,Conserveu-les en un lloc fresc i sec.Introduïu la càpsula a la cafetera compatible amb les càpsules. Recomanem usar una tassa de 50 ml per a una millor degustació del cafè. En cafeteres automàtiques recomanem que programeu la dosificació a 2 punts sobre el total de 7.NOTA DE TAST: cafè 100% de la varietat aràbica amb un punt de torrat intens. Desprèn accentuades notes aromàtiques d'herbes i un toc suau de fusta. Exprés de sabor prolongat i agradable postgust.,NULL
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè Ristretto,16 per paquet,4.25,,Càpsules de cafè Ristretto Dolce Gusto Bonka en capsa de 16 càpsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: aràbica i robusta.,"Conservar en lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè amb llet,16 per paquet,4.25,,Càpsules de cafè amb llet Dolce Gusto en capsa de 16 càpsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: llet en pols (73,7%), cafè soluble (24%), estabilitzadors (fosfat dipotàssic, citrat trisòdic), emulgent (lecitina de soja)."," per 100 g  Valor energètic  1670 kJ / 400 Kcal  Greixos  20 g  dels quals saturats  12,5 g  Hidrats de carboni  29,4 g dels quals sucres  29,1 g  Proteïnes  21,2 g  Sal  1,03 g",Conservar en lloc fresc i sec.
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè descafeïnat intens,16 per paquet,4.25,,Càpsules de cafè descafeïnat intens Dolce Gusto en capsa de 16  càpsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrat natural descafeïnat.,"per 100 g:Valors energètics  1094 kJ / 267 kcalGreixos  17,1 gdels quals saturats  7,6 gHidrats de carboni  0,2 gdels quals sucres  0,2 gProteïnes  8,1 gFibra alimentària  38,7 gSal  0,01 g","Conservar en lloc net, fresc i sec."
20211021,Cafè en càpsules,L'OR Càpsules de cafè Fortissimo,10 per paquet,3.40,,Càpsules de cafè Fortissimo L'Or Espresso en capsa de 10 cápsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural.,Guardar en lloc fresc i sec.Utilitzar les càpsules per a preparar un cafè exprés. Preparar el cafè de manera habitual (veure instruccions d'ús de la cafetera).,NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Lungo Profondo,10 per paquet,3.40,,Càpsules de cafè Lungo Profondo L'Or Espresso en capsa de 10 cápsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural.,Guardar en lloc fresc i sec.,NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Onyx,10 per paquet,3.40,,Càpsules de cafè Onyx L'Or Espresso en capsa de 10 càpsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: Cafè molt de torrada natural.,Guardar en un lloc fresc i sec.,NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Onyx,20 per paquet,6.55,,Càpsules de cafè Onyx l'Or Espresso en capsa de 20 càspules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,Cafè mòlt de torrada natural.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè Ristretto Ardenza,16 per paquet,4.25,,Càpsules de cafè Ristretto Ardenza Dolce Gusto en capsa de 16 càpsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrat natural.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en càpsules,L'OR Càpsules de cafè Delizioso,10 per paquet,3.40,,Càpsules de cafè Delizioso L'Or Espresso en capsa de 10 cápsules,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè molt de torrada natural.,Guardar en lloc fresc i sec.Preparar el cafè de manera habitual (veure instruccions d'ús de la cafetera).,NULL
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè tallat,16 per paquet,4.25,,Càpsules de cafè tallat Dolce Gusto Espresso Macchiato en capsa de 16 càpsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: llet en pols (61,8%), cafè soluble (36,5%), estabilitzadors (fosfat de potassi, citrats de sodi), emulgent (lecitina de soja)."," per 100 g  Valor energètic  1473 kJ / 353 kcal  Greixos  16,7 g  dels quals saturats  10,4 g  Hidrats de carboni  25,1 g dels quals sucres  24,8 g  Proteïnes  19 g  Sal  0,9 g",Conservar en lloc fresc i sec.
20211021,Cafè en càpsules,DOLCE GUSTO Càpsules de cafè Espresso Barista,16 per paquet,4.25,,Càpsules de cafè Espresso Barista Dolce Gusto en capsa de 16 càpsules,DOLCE GUSTO,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè molt de torrada natural.,Conservar en lloc fresc i sec.,NULL
20211021,Cafè en gra,STARBUCKS Cafè en gra Espresso Roast intens,0.2kg,3.49,,Cafè en gra Espresso Roast intens Starbucks en paquet de 200 grams,STARBUCKS,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè en gra de torrat natural.,"Tria el tipus de mòlta per al teu cafè segons la teva cafetera.Utilitzar aigua freda filtrada.Conservar en un envàs hermètic i opac a temperatura ambient.Un cop obert, consumir en una setmana.",NULL
20211021,Cafè en gra,BONPREU Cafè en gra natural,0.25kg,1.65,,Cafè en gra natural Bonpreu en bossa de 250 grams,BONPREU,"08508, Les Masies de VoltregàFet a Catalunya",0.0,0.0,INGREDIENTS: cafè en gra. Torrada natural.,"Recomanacions: feu servir cafè acabat de moldre. Moleu-ne la quantitat necessària i prou. Useu aigua de puresa màxim i de mineralització dèbil. No deixeu bullir el cafè ni el serviu reescalfat, per evitar que perdi l'aroma original.Conservació: conserveu-lo en un lloc fresc i sec. Un cop obert l'envàs, per mantenir l'aroma i el cafè en bones condicions, manteniu-lo en el seu envàs ben tancat hermèticament.Instruccions d'ús: consulteu el detall a l'envàs.",NULL
20211021,Cafè en gra,PONT Cafè descafeïnat en gra,0.25kg,1.89,,Cafè descafeïnat en gra Pont en paquet de 250 grams,PONT,"08206,, SABADELL",41.5421013,2.1138977,INGREDIENTS: cafè 100% descafeïnat en gra.,Conservar en lloc fresc i sec.,NULL
20211021,Cafè en gra,LAVAZZA Cafè en gra expresso,0.5kg,8.89,,Cafè en gra expresso Lavazza en paquet de 500 grams,LAVAZZA,"08036,, BARCELONA",41.39044394719101,2.151508801791804,INGREDIENTS: cafè en gra.," per 100 gr  Valor energètic  1409 kJ / 342 kcal  Greixos  14,1 g  saturats  6,5 g  Hidrats de carboni  11,4 g  sucres  0,5 g  Fibra alimentària  52,6 g  Proteïnes  16 g  Sal  17,3 g",Conservar en lloc fresc i sec.
20211021,Cafè en gra,BONKA Cafè en gra pur aràbica,0.5kg,5.99,,Cafè en gra Bonka pur aràbica en paquet de 500 grams,BONKA,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,INGREDIENTS: cafè de torrat natural.,"Un cop obert el paquet, conservar tancat a la nevera.",NULL
20211021,Cafè en gra,MARCILLA Cafè en gra mescla,0.5kg,5.95,,Cafè en gra mescla Marcilla Gran Aroma en paquet de 500 grams,MARCILLA,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: Cafè i sucre. El cafè torrefacte ha estat torrat amb sucres.," per 100 ml  Valor energètic  1370 kJ / 332 kcal  Greixos  12 g  saturats  5,2 g  Hidrats de carboni  16 g  sucres  <0,5 g  Proteïnes  17 g  Sal  0,02 g","Per a gaudir tota la seva aroma i gust, Marcilla recomana: un cop obert el paquet, després de la seva utilització, guardar en un recipient hermètic en un lloc fresc i sec. Mol només els grans de cafè que necessitis per a la cafetera que vagis a preparar. Per assegurar una extracció òptima del cafè, ajusta el grau de molt del teu molinet segons el tipus de cafetera: cafetera de foc: molt intermig; cafetera express: molt fi. Utilitza aigua de màxima puresa. Servir el cafè acabat de fer."
20211021,Cafè en gra,NOVELL Cafè en gra eco intens,0.25kg,3.95,,Cafè en gra ecològic intens Novell paquet de 250 grams,NOVELL,"08720,, VILAFRANCA DEL PENEDÈS",41.3463825,1.6995213,INGREDIENTES: cafè.,Forma d'ús per a cafè expresso: 7-8 grams per una relació de temps d'extracció / volum de líquid: 25s ± 5s / 30 ml.Conservar a temperatura ambient.,NULL
20211021,Cafè en gra,BRACAFÉ Cafè molt natural,0.25kg,3.99,,Cafè molt natural Bracafé Km0 en paquet de 250 grams,BRACAFÉ,"08011,, BARCELONA",41.38436757134833,2.158772383333119,INGREDIENTS: Cafè aràbica al 63% i cafè robusta al 37%.,Té un termini de consum preferent de deu mesos. S'ha d'emmagatzemar en un ambient sense temperatures extremes i amb poca humitat (menys del 65%).,NULL
20211021,Cafè en gra,BRACAFÉ Cafè molt natural Oro,0.25kg,4.25,,Cafè molt Bracafé natural Oro Km0 en paquet de 250 grams,BRACAFÉ,"08011,, BARCELONA",41.38436757134833,2.158772383333119,INGREDIENTS: Cafè aràbica al 75% i cafè robusta al 25%.,Té un termini de consum preferent de deu mesos. S'ha d'emmagatzemar en un ambient sense temperatures extremes i amb poca humitat (menys del 65%).,NULL
20211021,Cafè en gra,MARCILLA Cafè en gra natural,0.5kg,5.95,,Cafè en gra natural Marcilla en paquet de 500 grams,MARCILLA,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: Cafè en gra.,"Per gaudir tot el seu aroma i sabor, Marcilla recomana: Un cop obert el paquet, després de la seva utilització, guarda'l en un recipient hermètic en un lloc fresc i sec. Mol només els grans de cafè que necessitis per a la cafetera que vagis a preparar. Per assegurar una extracció òptima de el cafè, ajusta el grau de mòlta del teu molinet segons el tipus de cafetera que vagis a utilitzar. Cafetera a foc: mòlt intermedi. Cafetera express: mòlt fi. Utilitza sempre aigua de màxima puresa.Servir el cafè acabat de fer, mai reescalfat.Conservar en un lloc fresc i sec.",NULL
20211021,Cafè en gra,L'OR Cafè en gra intensitat 8,0.5kg,7.49,,Cafè en gra intensitat 8 L'Or Espresso en paquet de 500 grams,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè en gra de torrat natural.Envasat en atmosfera protectora.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cafè en gra,L'OR Cafè en gra Intensitat 9,0.5kg,7.49,,Cafè en gra Intensitat 9 L'Or Forza en paquet de 500 grams,L'OR,"08019,, BARCELONA",41.410431514748424,2.2088265476387052,INGREDIENTS: cafè en gra de torrat natural.Envasat en atmosfera protectora.,"Conservar en un lloc net, fresc i sec.",NULL
20211021,Cacau,NOCILLA Crema cacau amb avellanes,0.62kg,4.40,,Crema de cacau amb avellanes Nocilla en pot de 620 grams,NOCILLA,"08025,, BARCELONA",41.4085607385858,2.1699735639816664,"INGREDIENTS: sucre, oli de gira-sol alt oleic, cacau desgreixat en pols (8,5%), mantega de cacau, llet desnatada en pols (4,5%), avellanes (4%), sòlids làctics, emulgent (lecitina de soja) i aroma.Pot contenir altres fruits de closca."," per 100 g  Valor energètic  2279 kJ / 546 kcal  Greixos  32 g  dels quals saturats  6,4 g  Hidrats de carboni  58 g  dels quals sucres  56 g  Fibra alimentària  3 g  Proteïnes  5 g  Sal  0,14 g","Mantenir fora del frigorífic, en lloc fresc i sec."
20211021,Cacau,NOCILLA Doble crema al cacau,0.62kg,4.40,,Doble crema al cacau Nocilla en pot de 620 grams,NOCILLA,"08025,, BARCELONA",41.4085607385858,2.1699735639816664,"INGREDIENTS: sucre, oli de gira-sol alt oleic, llet desnatada en pols (6,9%), mantega de cacau, sòlids lactis, cacau desgreixat en pols (4,3%) , avellanes (3,9%), emulgent (lecitina de soja), aromes.  Pot contenir altres fruits de closca."," per 100 g  Valor energètic  2305 kJ / 552 kcal  Greixos  32 g  dels quals saturats  6,1 g  Hidrats de carboni  60 g  dels quals sucres  58 g  Fibra alimentària  1,8 g  Proteïnes  4,5 g  Sal  0,17 g","Mantenir fora de la nevera, en lloc fresc i sec."
20211021,Cacau,COLA CAO Cacau soluble en pols,1.2kg,7.29,,"Cacau soluble en pols Cola Cao Original en paquet d'1,2 kg",COLA CAO,"08025,, BARCELONA",41.4085607385858,2.1699735639816664,"INGREDIENTS: sucre, cacau desgreixat en pols, crema de cereal kola-maltat (farina de blat, extracte de malt d'ordi, aroma natural: extracte de nou de cola), sals minerals (calci i fòsfor), aromes, sal."," per 100 g  Valor energètic  1593 kJ / 376 kcal  Greixos  2,4 g  saturats  1,5 g  Hidrats de carboni  78 g  sucres  70 g  Fibra alimentària  7,8 g  Proteïnes  6,8 g  Sal  0,14 g","Mantenir en lloc fresc, sec i lluny de productes que desprenen olors o aromes intenses (com per exemple detergents)."
20211021,Cacau,TORRAS Xocolata desfeta en pols,0.36kg,1.99,,Xocolata desfeta en pols Torras en bossa de 360 grams,TORRAS,"17844,, CORNELLA DE TERRI",42.094197910000005,2.813991605612746,"INGREDIENTS: sucre, cacau en pols desgreixat (25%), midó de blat de moro i aroma natural de vainilla."," per 100 g Valor energètic  1593 kJ / 376 kcal Greixos  2 g dels quals saturats  1 g Hidrats de carboni  82 g dels quals sucres  62 g Fibra alimentària  5 g Proteïnes  5 g Sal  0,04 g","Preparació: dissoldre el preparat en 1/2 L. de llet o aigua freda; afegir 1,5 L. de llet bullint i posar al foc, sense deixar de remoure, fins que bulli. Si es vol més espessa deixar bullir entre 1-5 minuts sense deixar de remoure.Conservar en lloc fresc i eixut, lluny de les olors. Per a consumir cuit."
20211021,Cacau,PROZIS Crema de xocolata i avellanes,0.2kg,3.49,,Crema de xocolata i avellanes Prozis en pot de 200 grams,PROZIS,NULL,50.13220153333333,18.9011335,"INGREDIENTS: edulcorant (maltitol), concentrat de proteïna de sèrum de llet (22%), oli de gira-sol, avellana, (11%), sèrum de llet dolç en pols, cacau magre en pols, (6,5%), mantega de cacau, oli de coco, emulgent (lecitina de gira-sol), sabor natural de vainilla.Pot contenir altres fruits de closca.","per 100 g:Valors energètics  2314 kJ / 553 kcalGreixos  37 gdels quals saturats  7,8 gHidrats de carboni  33 gdels quals sucres  7,30 gProteïnes  22 gFibra alimentària  2,70 gSal  0,20 g","És normal certa separació en l'oli, simplement remoure abans de la seva utilització.Conservar hermèticament segellat en un lloc fresc, sec i allunyat de la llum solar directa.Advertiments: amb edulcorant. Un consum excessiu pot produir efectes laxants. Aquest producte no ha de substituir una alimentació variada i equilibrada ni un estil de vida saludable."
20211021,Cacau,NUTELLA Crema de cacau-avellanes per untar,0.35kg,2.95,,Crema de cacau i avellanes per untar Nutella en pot de 350 grams,NUTELLA,"08940,, CORNELLA DE LLOBREGAT",41.355724,2.0706225,"INGREDIENTS: sucre, mantega de palma, avellanes (13%), llet desnatada en pols (8,7%), cacau desgreixat (7,4%), emulgents: lecitines (soja), vainilla."," per 100 g  Valor energètic  2252 kJ / 539 kcal  Greixos  30,9 g  dels quals saturats  10,6 g  Hidrats de carboni  57,5 g  dels quals sucres  56,3 g  Proteïnes  6,3 g  Sal  0,104 g",Conservar en lloc fresc i sec.
20211021,Cacau,NUTELLA Crema cacau i avellanes per untar,0.7kg,4.85,,Crema de cacau i avellanes per untar Nutella en pot de 700 grams,NUTELLA,"08940,, CORNELLA DE LLOBREGAT",41.355724,2.0706225,"INGREDIENTS: sucre, mantega de palma, avellanes (13%), llet desnatada en pols (8,7%), cacau desgreixat (7,4%), emulgents: lecitines (soja), vainillina. També conté fruita seca."," per 100 g  Valor energètic  2252 kJ / 539 kcal  Greixos  30,9 g  dels quals saturats  10,6 g  Hidrats de carboni  57,5 g  dels quals sucres  56,3 g  Proteïnes  6,3 g  Sal  0,107 g",Conservar en lloc fresc i sec.
20211021,Cacau,NESQUIK Cacau soluble,0.39kg,2.25,,Cacau soluble Nesquik en llauna de 390 grams,NESQUIK,"08950,, ESPLUGUES LLOBREGAT",41.37625546353726,2.0889331961600783,"INGREDIENTS: sucre, cacau desgreixat (22,1%), vitamines (C, B1 i D), minerals (pirofosfat fèrric, sulfat de zinc), aroma, canyella, sal, oli de gira-sol, emulgent (lecitina de soja)."," per 100 g  Valor energètic  1634 kJ / 386 kcal  Greixos  3,6 g  dels quals saturats  1,6 g  Hidrats de carboni  78,9 g  dels quals sucres  75,1 g  Proteïnes  5,1 g  Sal  0,41 g","Posa en una tassa o got 200 ml de llet calenta o freda. Afegeix 3 cullerades de Nesquik. Conservar en lloc fresc, sec i apartar-lo d'olors intenses."
20211021,Cacau,NUTELLA Crema cacau amb avellanes per untar,0.2kg,2.10,,Crema d'untar Nutella en pot de 200 grams,NUTELLA,"08940,, CORNELLA DE LLOBREGAT",41.355724,2.0706225,"INGREDIENTS: sucre, mantega de palma, avellanes (13%), llet desnatada en pols (8,7%), cacau desgreixat (7,4%), emulgents: lecitines (soja), vainillina."," Per 100 g  Valors energètics  2252 kJ / 539 kcal  Greixos  30,9 g  dels quals saturats  10,6 g  Hidrats de carboni  57,5 g  dels quals sucres  56,3 g  Proteïnes  6,3 g  Sal  0,107 g",Conservar en lloc fresc i sec.
